http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/generationProcess	http://id.loc.gov/ontologies/bibframe/generationProcess
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/genreForm	http://id.loc.gov/ontologies/bibframe/genreForm
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/hasExpression	http://id.loc.gov/ontologies/bibframe/hasExpression
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/hasInstance	http://id.loc.gov/ontologies/bibframe/hasInstance
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/hasItem	http://id.loc.gov/ontologies/bibframe/hasItem
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/hasSeries	http://id.loc.gov/ontologies/bibframe/hasSeries
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/hasSubseries	http://id.loc.gov/ontologies/bibframe/hasSubseries
http://www.w3.org/2002/07/owl#DatatypeProperty	http://id.loc.gov/ontologies/bibframe/hierarchicalLevel	http://id.loc.gov/ontologies/bibframe/hierarchicalLevel
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/identifiedBy	http://id.loc.gov/ontologies/bibframe/identifiedBy
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/identifies	http://id.loc.gov/ontologies/bibframe/identifies
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/illustrativeContent	http://id.loc.gov/ontologies/bibframe/illustrativeContent
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/index	http://id.loc.gov/ontologies/bibframe/index
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/indexOf	http://id.loc.gov/ontologies/bibframe/indexOf
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/instanceOf	http://id.loc.gov/ontologies/bibframe/instanceOf
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/instrument	http://id.loc.gov/ontologies/bibframe/instrument
http://www.w3.org/2002/07/owl#DatatypeProperty	http://id.loc.gov/ontologies/bibframe/instrumentalType	http://id.loc.gov/ontologies/bibframe/instrumentalType
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/intendedAudience	http://id.loc.gov/ontologies/bibframe/intendedAudience
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/issuance	http://id.loc.gov/ontologies/bibframe/issuance
http://www.w3.org/2002/07/owl#SymmetricProperty	http://id.loc.gov/ontologies/bibframe/issuedWith	http://id.loc.gov/ontologies/bibframe/issuedWith
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/itemOf	http://id.loc.gov/ontologies/bibframe/itemOf
http://www.w3.org/2002/07/owl#DatatypeProperty	http://id.loc.gov/ontologies/bibframe/itemPortion	http://id.loc.gov/ontologies/bibframe/itemPortion
http://www.w3.org/2002/07/owl#DatatypeProperty	http://id.loc.gov/ontologies/bibframe/lastIssue	http://id.loc.gov/ontologies/bibframe/lastIssue
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/layout	http://id.loc.gov/ontologies/bibframe/layout
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/mount	http://id.loc.gov/ontologies/bibframe/mount
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/musicFormat	http://id.loc.gov/ontologies/bibframe/musicFormat
http://www.w3.org/2002/07/owl#DatatypeProperty	http://id.loc.gov/ontologies/bibframe/musicKey	http://id.loc.gov/ontologies/bibframe/musicKey
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/musicMedium	http://id.loc.gov/ontologies/bibframe/musicMedium
http://www.w3.org/2002/07/owl#DatatypeProperty	http://id.loc.gov/ontologies/bibframe/musicOpusNumber	http://id.loc.gov/ontologies/bibframe/musicOpusNumber
http://www.w3.org/2002/07/owl#DatatypeProperty	http://id.loc.gov/ontologies/bibframe/musicSerialNumber	http://id.loc.gov/ontologies/bibframe/musicSerialNumber
http://www.w3.org/2002/07/owl#DatatypeProperty	http://id.loc.gov/ontologies/bibframe/musicThematicNumber	http://id.loc.gov/ontologies/bibframe/musicThematicNumber
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/notation	http://id.loc.gov/ontologies/bibframe/notation
http://www.w3.org/2002/07/owl#DatatypeProperty	http://id.loc.gov/ontologies/bibframe/organization	http://id.loc.gov/ontologies/bibframe/organization
http://www.w3.org/2002/07/owl#SymmetricProperty	http://id.loc.gov/ontologies/bibframe/otherEdition	http://id.loc.gov/ontologies/bibframe/otherEdition
http://www.w3.org/2002/07/owl#DatatypeProperty	http://id.loc.gov/ontologies/bibframe/outerGRing	http://id.loc.gov/ontologies/bibframe/outerGRing
http://www.w3.org/2002/07/owl#DatatypeProperty	http://id.loc.gov/ontologies/bibframe/pattern	http://id.loc.gov/ontologies/bibframe/pattern
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/polarity	http://id.loc.gov/ontologies/bibframe/polarity
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/productionMethod	http://id.loc.gov/ontologies/bibframe/productionMethod
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/projection	http://id.loc.gov/ontologies/bibframe/projection
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/projectionCharacteristic	http://id.loc.gov/ontologies/bibframe/projectionCharacteristic
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/reductionRatio	http://id.loc.gov/ontologies/bibframe/reductionRatio
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/referencedBy	http://id.loc.gov/ontologies/bibframe/referencedBy
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/references	http://id.loc.gov/ontologies/bibframe/references
http://www.w3.org/2002/07/owl#SymmetricProperty	http://id.loc.gov/ontologies/bibframe/relatedTo	http://id.loc.gov/ontologies/bibframe/relatedTo
http://www.w3.org/2002/07/owl#DatatypeProperty	http://id.loc.gov/ontologies/bibframe/responsibilityStatement	http://id.loc.gov/ontologies/bibframe/responsibilityStatement
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/scale	http://id.loc.gov/ontologies/bibframe/scale
http://www.w3.org/2002/07/owl#DatatypeProperty	http://id.loc.gov/ontologies/bibframe/schedulePart	http://id.loc.gov/ontologies/bibframe/schedulePart
http://www.w3.org/2002/07/owl#DatatypeProperty	http://id.loc.gov/ontologies/bibframe/seriesEnumeration	http://id.loc.gov/ontologies/bibframe/seriesEnumeration
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/seriesOf	http://id.loc.gov/ontologies/bibframe/seriesOf
http://www.w3.org/2002/07/owl#DatatypeProperty	http://id.loc.gov/ontologies/bibframe/seriesStatement	http://id.loc.gov/ontologies/bibframe/seriesStatement
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/soundCharacteristic	http://id.loc.gov/ontologies/bibframe/soundCharacteristic
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/soundContent	http://id.loc.gov/ontologies/bibframe/soundContent
http://www.w3.org/2002/07/owl#DatatypeProperty	http://id.loc.gov/ontologies/bibframe/spanEnd	http://id.loc.gov/ontologies/bibframe/spanEnd
